X,Y,OBJECTID,NOMBRE,ID,EXTERNO,DIRECCION,LOCALIDAD,ZONA_PLANEAMIENTO,EQUIPO,INTERSECCIONES_POR_EQUIPO,UBICACION,FECHA_INSTALACION,OPERACION,ZONA_AUTOMATICO,FUNCIONAMIENTO,IMPLEMENTACION,TIPO_INTER,GRUPOS_VEHICULARES,GRUPOS_BRT,GRUPOS_PEATONALES,GRUPOS_SONOROS,GRUPOS_CICLISTAS,FECHA_VIGENCIA,FUNCION_DETECTORES,DIRECCION_LARGA,BARRIO,CORREDOR,CLASIFICACION_INTERSECCION,ANO_INSTALACION,NOM_ESQUEMA,NOM_PLANEAMIENTO,NOM_ELECTRICO,URL_ESQUEMA,URL_PLANEAMIENTO,URL_NOM_ELECTRICO,GLOBALID
-74.050926412,4.69274467700006,222,1305,107,1305,AK 19 X CL 109,USAQUEN,NORTE 1,ACTROS,DOBLE,NO,22/06/1983,NORMAL,1211,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","2,3A,4,11",N/A,"22,23A,24,211,32,311",N/A,42.411,2021/02/26 00:00:01+00,"Conteo, Brechas, Cola - Siguiente Intersección",AV SANTA BARBARA (AK 19) X CL 106,BARRANQUILLITA,NO,GRANDE,1983,1305_20210226_Esquema.pdf,1305_20210226_Planeamiento.pdf,1305_20210226_Electrico.pdf,,https://drive.google.com/file/d/1oVXaOqeo2G5GKvCuSFs5h1En6sLU60Xt/preview?usp=drivesdk,,6628fa6a-5b24-47f3-ae71-3cb93b528463
-74.052055939,4.68590483300005,223,1306,116,1306,AK 19 X AC 100,CHAPINERO,NORTE 1,C900,SENCILLA,SI,8/02/1997,PMT,1214,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,2,3,4,5",N/A,"21,21P, 22,23,31,32,, 32P,34",N/A,"41, 42",2022/11/02 00:00:01+00,N/A,AV SANTA BARBARA (AK 19) X AV CARLOS LLERAS RESTREPO (AC 100),GUALOCHE,NO,MUY GRANDE,1997,1306_20221102_Esquema.pdf,1306_20221102_Planeamiento.pdf,1306_20221102_Electrico.pdf,,,,ef85e095-fd63-4e37-b3bf-7a302180de94
-74.0513186319999,4.69040211500004,224,1307,112,1307,AK 19 X CL 104,USAQUEN,NORTE 1,ACTROS,SENCILLA,SI,12/06/2000,NORMAL,1211,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,2,3,4,791,794",N/A,"21,22,23,24,31,32",721.723.732,41.42,2021/02/26 00:00:01+00,"Conteo, Brechas, Fases por demanda invidentes",AV SANTA BARBARA (AK 19) X CL 104,LOS CEDROS,NO,GRANDE,2000,1307_20210226_Esquema.pdf,1307_20210226_Planeamiento.pdf,1307_20210226_Electrico.pdf,,https://drive.google.com/file/d/13SMIf-CJCUGxjsUVYVXb615YSRVvgbPa/preview?usp=drivesdk,,280ca29b-0262-45b3-bf61-21ba4e5ca73c
-74.046171262,4.69740149100005,225,1308,66,1308,KR 17 X AC 116,USAQUEN,NORTE 1,C900,DOBLE,SI,18/11/2006,NORMAL,1211,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,2A,4,13",N/A,"21,22A,24,313",N/A,44.413,2021/06/16 00:00:01+00,"Conteo, Brechas, Fases por demanda, Cola - Siguiente Intersección, Fases por demanda peatones",KR 17 X AV PEPE SIERRA (AC 116),CHAPINERO NORTE,NO,MEDIANA,2006,1308_20210616_Esquema.pdf,1308_20210616_Planeamiento.pdf,1308_20210616_Electrico.pdf,,,,608377f0-9592-464f-b359-a9019807dc57
-74.0475729409999,4.69794877500004,226,1308,66,1308,KR 17 X AC 116,USAQUEN,NORTE 1,C900,DOBLE,NO,18/11/2006,NORMAL,1211,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1A,2,3,14",N/A,"21A,22,33,214",N/A,43.414,2021/06/16 00:00:01+00,"Conteo, Brechas, Fases por demanda, Cola - Siguiente Intersección, Fases por demanda peatones",KR 18 X AV PEPE SIERRA (AC 116),ALFONSO LOPEZ,NO,MEDIANA,2006,1308_20210616_Esquema.pdf,1308_20210616_Planeamiento.pdf,1308_20210616_Electrico.pdf,,,,8a32233a-af8b-4999-8bb2-c987a77e3d4e
-74.0346181149999,4.72078288600005,227,1309,20,1309,KR 11 X CL 142,USAQUEN,NORTE 1,C900,SENCILLA,SI,22/11/2006,NORMAL,1203,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,23,24",N/A,NO,2021/02/13 00:00:01+00,"Conteo, Brechas",KR 11 X CL 142,ORTEZAL,NO,PEQUEÑA,2006,1309_20210213_Esquema.pdf,1309_20210213_Planeamiento.pdf,1309_20210213_Electrico.pdf,,,,01b4ed55-a4e9-4dd9-93bf-3d5c5e87c352
-74.0455533529999,4.70115698000006,228,1310,63,1310,KR 17 X CL 122,USAQUEN,NORTE 1,C900,DOBLE,SI,24/11/2006,NORMAL,1211,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2A,4,13",N/A,"21,22A,24",N/A,NO,2021/02/27 00:00:01+00,N/A,KR 17 X CL 122,SANTA ROSA,NO,PEQUEÑA,2006,1310_20210227_Esquema.pdf,1310_20210227_Planeamiento.pdf,1310_20210227_Electrico.pdf,,https://drive.google.com/file/d/1H63TMZzwHBC_RwUGhamX2a6ExdkDqsu4/preview?usp=drivesdk,,5e7ccd86-12e5-477d-b102-1a723164c3d5
-74.046284949,4.70127090700004,229,1310,63,1310,KR 17 X CL 122,USAQUEN,NORTE 1,C900,DOBLE,NO,24/11/2006,NORMAL,1211,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2,3,14",N/A,"21A,22,23",N/A,NO,2021/02/27 00:00:01+00,Cola - Siguiente Intersección,KR 17A X CL 122,PAULO VI,NO,PEQUEÑA,2006,1310_20210227_Esquema.pdf,1310_20210227_Planeamiento.pdf,1310_20210227_Electrico.pdf,,https://drive.google.com/file/d/1H63TMZzwHBC_RwUGhamX2a6ExdkDqsu4/preview?usp=drivesdk,,3f02d42a-50ac-4ead-b274-def7b69b54d9
-74.0519272179999,4.70642712600005,230,1311,1143,1311,KR 21 X AC 127,USAQUEN,NORTE 1,C900,SENCILLA,SI,19/02/2009,NORMAL,1211,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","3,4,14,91",N/A,"23,214 (Exc)",7.237.214,NO,2021/02/27 00:00:01+00,"Cola - Siguiente Intersección, Fases por demanda peatones e invidentes",KR 21 X AV CALLEJAS (AC 127),CIUDAD KENNEDY CENTRAL,NO,PEQUEÑA,2009,1311_20210227_Esquema.pdf,1311_20210227_Planeamiento.pdf,1311_20210227_Electrico.pdf,,https://drive.google.com/file/d/1_5qO5zwjR7dv4Qv479OBU_vq0ZJ2rlh1/preview?usp=drivesdk,,5640d797-f4e6-4bbe-a022-6e4114144f27
-74.048969665,4.69188033000006,231,1312,1368,1312,KR 17A X CL 106,USAQUEN,NORTE 1,C900,SENCILLA,SI,14/09/2015,NORMAL,1211,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,8",N/A,"21,22,23",721.722.723,NO,2021/02/27 00:00:01+00,Activación de sonoros,KR 17A X CL 106,IBERIA,NO,PEQUEÑA,2015,1312_20210227_Esquema.pdf,1312_20210227_Planeamiento.pdf,1312_20210227_Electrico.pdf,,https://drive.google.com/file/d/1FLXTGwZ442t8S1sEiTR4ZyvrST2KjW1P/preview?usp=drivesdk,,157ab566-90bb-4c3e-b77d-aea5ee749ef4
-74.0515517589999,4.69888909200006,232,1313,103,1313,KR 20 X AC 116,USAQUEN,NORTE 1,ACTROS,SENCILLA,SI,14/02/2018,NORMAL,1313,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","3,4,91,103",N/A,"23,24,291",7.237.247.291,43.44,2021/02/26 00:00:01+00,"Conteo, Brechas, Fases por demanda, Activación de sonoros",KR 20 X AV PEPE SIERRA (AC 116),CHICO NORTE,NO,PEQUEÑA,2018,1313_20210226_Esquema.pdf,1313_20210226_Planeamiento.pdf,1313_20210226_Electrico.pdf,,https://drive.google.com/file/d/1KHH5OO6YNJvPO0B5Z5llk8RMoTJiSOTF/preview?usp=drivesdk,,270f7a7d-6349-4ef5-9c5a-75a9cac9e6ba
-74.0684168029999,4.65392012900003,233,1315,328,1315,KR 19 X CL 64,BARRIOS UNIDOS,NORTE 1,C900,DOBLE,NO,11/04/1990,NORMAL,1906,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,4",N/A,"21,24,31",N/A,41.44,2021/01/27 00:00:01+00,N/A,KR 19 X CL 64,QUINTA CAMACHO,NO,PEQUEÑA,1990,1315_20210127_Esquema.pdf,1315_20210127_Planeamiento.pdf,1315_20210127_Electrico.pdf,,,,1fa5bf64-8e56-4c1b-8b36-2629efc8ce5e
-74.0691466439999,4.65447509500007,234,1315,328,1315,KR 19 X CL 64,BARRIOS UNIDOS,NORTE 1,C900,DOBLE,SI,11/04/1990,NORMAL,1906,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,14",N/A,"22,32,214,314",72.272.147.314,NO,2021/01/27 00:00:01+00,Activación de sonoros,KR 20 X CL 64,QUESADA,NO,PEQUEÑA,1990,1315_20210127_Esquema.pdf,1315_20210127_Planeamiento.pdf,1315_20210127_Electrico.pdf,,,,8230e569-fcd4-4cbf-91a5-b66a3af6b4f8
-74.050800253,4.69350913200003,235,1316,1577,1316,KR 19 X CL 106A,USAQUEN,NORTE 1,ACTROS,SENCILLA,SI,25/09/2020,NORMAL,1211,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,2,3,4",N/A,"21,22,23,24,31,32",721.723.724.732,41.42,2021/11/26 00:00:01+00,"Conteo, Brechas, Fases por demanda, Cola - Siguiente Intersección, Activación de sonoros",AVENIDA SANTA BARBARA (AK 19) X CL 106A, ,NO,MEDIANA,2020,1316_20211126_Esquema.pdf,1316_20211126_Planeamiento.pdf,1316_20211126_Electrico.pdf,,,,3d3cf4f2-c272-4ee8-9b9f-113865ac8a52
-74.107998176,4.71734604800002,236,1318,1581,1318,KR 102 X DG 86A,ENGATIVA,NORTE 2,C900,SENCILLA,SI,10/06/2020,NORMAL,1114,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,92",N/A,"21,22,23,24,31,33,34",721.723.724.733.734,NO,2020/12/05 00:00:01+00,"Brechas, Fases por demanda, Fases por demanda invidentes",KR 102 X DG 86 A, ,NO,GRANDE,2020,1318_20201205_Esquema.pdf,1318_20201205_Planeamiento.pdf,1318_20201205_Electrico.pdf,,,,0fc746b0-6eca-46be-a254-f423f0515b63
-74.0619239609999,4.68087695100007,237,1320,1608,1320,KR 49 X CL 93,BARRIOS UNIDOS,NORTE 1,ACTROS,SENCILLA,SI,27/07/2020,NORMAL,1105,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,23,24",721.722.723.724,NO,2020/12/09 00:00:01+00,"Fases por demanda, Activación de sonoros",KR 49 X CL 93, ,NO,PEQUEÑA,2020,1320_20201209_Esquema.pdf,1320_20201209_Planeamiento.pdf,1320_20201209_Electrico.pdf,,,,22eb02b5-b0a3-4e97-9ffc-566fc64ade95
-74.06272756,4.69012329400005,238,1321,1585,1321,KR 53 X CL 102A,SUBA,NORTE 2,ACTROS,DOBLE,SI,12/06/2020,PMT,1110,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,4,91",N/A,"21,22,24,31,32,34",721.722.724.731.732,NO,2021/10/04 00:00:01+00,Activación de sonoros,KR 53 X CL 102A, ,NO,PEQUEÑA,2020,1321_20211004_Esquema.pdf,1321_20211004_Planeamiento.pdf,1321_20211004_Electrico.pdf,https://drive.google.com/file/d/11whWUgQbncGRsLFW51kKaFtBprBGe2o9/preview?usp=drivesdk,,,ae9ea50b-dc6d-4633-9240-2ad5481c2ac8
-74.056640957,4.72525704100002,239,1323,1592,1323,KR 53 X AC 138,SUBA,NORTE 2,C900,SENCILLA,SI,27/05/2020,NORMAL,1126,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","2,3,4,92",N/A,"22,23,24,32,33",722.724.733,NO,2020/12/07 00:00:01+00,"Brechas, Fases por demanda, Fases por demanda invidentes",KR 53 X AVENIDA CAMINO DEL PRADO (AC 138), ,NO,MEDIANA,2020,1323_20201207_Esquema.pdf,1323_20201207_Planeamiento.pdf,1323_20201207_Electrico.pdf,,,,34f11aa7-bcdb-4f66-a23e-faaad867c251
-74.1212378229999,4.70892777800003,240,1324,1594,1324,TV 106 X CL 73,ENGATIVA,NORTE 2,C900,SENCILLA,SI,22/07/2020,NORMAL,1313,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,5,6",N/A,"21,22,23,24,31,32",721.722.723.724.731.000,NO,2021/02/23 00:00:01+00,Activación de sonoros,TV 106 X CL 73, ,NO,MEDIANA,2020,1324_20210223_Esquema.pdf,1324_20210223_Planeamiento.pdf,1324_20210223_Electrico.pdf,,,,4dab3881-a187-4934-a596-4fbac24f1eed
-74.050832928,4.75804359600005,241,1325,1596,1325,KR 52 A X CL 176,SUBA,NORTE 2,C900,SENCILLA,SI,28/07/2020,NORMAL,1122,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,23,24",721.722.723.724,NO,2022/06/23 00:00:01+00,Fases por demanda invidentes,KR 52 A X CL 176, ,NO,PEQUEÑA,2020,1325_20220623_Esquema.pdf,1325_20220623_Planeamiento.pdf,1325_20220623_Electrico.pdf,,https://drive.google.com/file/d/1aHMGoW7sL6a1pXdsZMxj5w1fZjtUcX28/preview?usp=drivesdk,,e1b5fb73-3b11-4fe8-83ba-9bf04cde85b5
-74.0515301729999,4.75608559900007,242,1326,1601,1326,KR 52A X CL 174A,SUBA,NORTE 2,C900,SENCILLA,SI,23/07/2020,NORMAL,1122,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","3,4,5,91",N/A,"23,24,33,291","723, 724, 733, 7291",NO,2022/10/04 00:00:01+00,"Brechas, Fases por demanda invidentes",KR 52 A X CL 174 A, ,NO,PEQUEÑA,2020,1326_20221004_Esquema.pdf,1326_20221004_Planeamiento.pdf,1326_20221004_Electrico.pdf,,https://drive.google.com/file/d/1KfOkO6dzREydBi_475tmIQQjLQw_8Fva/preview?usp=drivesdk,,f704f0d6-0051-44d9-848c-c003a7b2639c
-74.053359148,4.69319716500007,243,1327,1602,1327,KR 21 X CL 106,USAQUEN,NORTE 1,ACTROS,SENCILLA,SI,4/09/2020,NORMAL,1215,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,2,3,4",N/A,"22,23,24","722, 723","43, 44",2022/12/01 00:00:01+00,"Conteo, Brechas, Fases por demanda, Fases por demanda peatones e invidentes",KR 21 X CL 106, ,NO,PEQUEÑA,2020,1327_20221201_Esquema.pdf,1327_20221201_Planeamiento.pdf,1327_20221201_Electrico.pdf,,https://drive.google.com/file/d/1EP96DLxJHpx_52eGdmd6TSOjU9on9HKW/preview?usp=drivesdk,,56ca74f0-3016-4978-8701-f933f4ce43f4
-74.0526287979999,4.70233829200004,244,1328,1603,1328,KR 22 X CL 122,USAQUEN,NORTE 1,ACTROS,SENCILLA,SI,20/08/2020,NORMAL,1211,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,23,24",721.723.724,NO,2021/05/19 00:00:01+00,"Brechas, Fases por demanda, Activación de sonoros",KR 22 X CL 122, ,NO,PEQUEÑA,2020,1328_20210519_Esquema.pdf,1328_20210519_Planeamiento.pdf,1328_20210519_Electrico.pdf,,https://drive.google.com/file/d/1ZydWCZQ8hfXAAdgBG3af7AmCtWwgTkEh/preview?usp=drivesdk,,9942d60f-6242-4277-87b6-d2883f0b1b77
-74.053392908,4.74909895300004,245,1329,1607,1329,KR 54 X CL 167,SUBA,NORTE 2,C900,SENCILLA,SI,8/11/2020,PMT,1121,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,2A,3,4,7,8,13,14,792,793",N/A,"21,22,22A,23,24,32","722,722A,723,724",NO,2022/07/07 00:00:01+00,Activación de sonoros,KR 54 X CL 167, ,NO,PEQUEÑA,2020,1329_20220707_Esquema.pdf,1329_20220707_Planeamiento.pdf,1329_20220707_Electrico.pdf,,,,6f5bbd7e-56d0-429f-9f7f-6adaaea62ab3
-74.072101082,4.71099598900003,246,1330,416,1330,TV 60 X AC 127,SUBA,NORTE 2,ACTROS,SENCILLA,SI,19/06/1997,NORMAL,1110,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1A,2A,3,4,8,91,94","1B,2B","21,22,23,24,31,32,33,34,291,294",N/A,43.44,,"Conteo, Brechas, Cola - Siguiente Intersección",AV ALFREDO D BATEMAN (TV 60) X AV RODRIGO LARA BONILLA (AC 127),GRANJAS DE TECHO,AV. SUBA,MUY GRANDE,1997,,,,,,,93cfdda5-74db-425a-8c1f-567d92b60e21
-74.070070046,4.70000223000005,247,1331,371,1331,TV 60 X AC 116,SUBA,NORTE 2,ACTROS,SENCILLA,SI,7/07/1983,NORMAL,1110,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,3,4,93,62","1B,2B","21,22,23,24,31,32,33,34",N/A,NO,2022/07/06 00:00:01+00,"Conteo, Brechas, Cola, Fases por demanda, Cola - Siguiente Intersección",AV ALFREDO D BATEMAN (TV 60) X AV PEPE SIERRA (AC 116),TIBANA,AV. SUBA,MUY GRANDE,1983,1331_20220706_Esquema.pdf,1331_20220706_Planeamiento.pdf,1331_20220706_Electrico.pdf,,,,2a992c3e-28c5-4057-8db6-022909bd9af2
-74.066810803,4.69269711200008,248,1332,301,1332,KR 64 X TV 60,SUBA,NORTE 2,ACTROS,SENCILLA,SI,11/10/1983,NORMAL,1110,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,3","1B,2B","21,22,23,53",N/A,NO,,"Conteo, Brechas, Cola - Siguiente Intersección",KR 64 X AV ALFREDO D BATEMAN (TV 60),CIUDAD KENNEDY SUR,AV. SUBA,MUY GRANDE,1983,,,,,,,167dfbdf-4a84-4f11-8dce-d8e469d62509
-74.06957066,4.69835110700006,249,1333,358,1333,AK 70 X TV 60,SUBA,NORTE 2,ACTROS,SENCILLA,SI,25/05/1983,NORMAL,1110,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,3,91,63","1B,2B","22,23,31,291",N/A,NO,2022/07/06 00:00:01+00,"Conteo, Brechas, Cola - Siguiente Intersección",AV DE LA CONSTITUCIÓN (AK 70) X AV ALFREDO D BATEMAN (TV 60),SANTA BARBARA OCCIDENTAL,AV. SUBA,MUY GRANDE,1983,1333_20220706_Esquema.pdf,1333_20220706_Planeamiento.pdf,1333_20220706_Electrico.pdf,,https://drive.google.com/file/d/1H3QcHB7BgXLFhG5HP_3Nj35_5p_ra0Vz/preview?usp=drivesdk,,462addf2-6611-4463-a883-bf744aed53f0
-74.0683857239999,4.69536066300003,250,1334,330,1334,TV 60 X CL 113,SUBA,NORTE 2,ACTROS,SENCILLA,SI,28/09/2004,NORMAL,1110,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,8","1B,2B","21,28,32",N/A,NO,2022/07/06 00:00:01+00,"Conteo, Brechas, Cola - Siguiente Intersección",AV ALFREDO D BATEMAN (TV 60) X CL 113,PORCIUNCULA,AV. SUBA,MUY GRANDE,2004,1334_20220706_Esquema.pdf,1334_20220706_Planeamiento.pdf,1334_20220706_Electrico.pdf,,https://drive.google.com/file/d/1isxKw8v1SYfr3axpWo_acX4IMbzOWQ_A/preview?usp=drivesdk,,a52b6b2c-5305-47f2-a9c3-fe8feecb5298
-74.062886036,4.68397220800006,251,1335,229,1335,KR 50 X TV 55,BARRIOS UNIDOS,NORTE 2,ACTROS,DOBLE,NO,29/07/1983,NORMAL,1105,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,14","1B,2B","21A,32A",N/A,NO,2021/08/20 00:00:01+00,"Conteo, Brechas, Cola - Siguiente Intersección",KR 50 X AV ALFREDO D BATEMAN (TV 55),SAN FERNANDO OCCIDENTAL,AV. SUBA,PEQUEÑA,1983,1335_20210820_Esquema.pdf,1335_20210820_Planeamiento.pdf,1335_20210820_Electrico.pdf,https://drive.google.com/file/d/197WS94_J2W7kQqJOk5fHJxJv1EdBnoij/preview?usp=drivesdk,https://drive.google.com/file/d/164qdgHnA6kh30nJzzw2WWW8ftbB4lKhk/preview?usp=drivesdk,,88a9e45c-7b81-417c-862e-2014b5fa02e9
-74.06224244,4.68429352800007,252,1335,229,1335,KR 50 X TV 55,BARRIOS UNIDOS,NORTE 2,ACTROS,DOBLE,SI,22/10/2004,NORMAL,1105,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,4",N/A,"21,24,32",N/A,NO,2021/08/20 00:00:01+00,N/A,KR 50 X CL 95,MARCO FIDEL SUAREZ I,AV. SUBA,GRANDE,2004,1335_20210820_Esquema.pdf,1335_20210820_Planeamiento.pdf,1335_20210820_Electrico.pdf,https://drive.google.com/file/d/197WS94_J2W7kQqJOk5fHJxJv1EdBnoij/preview?usp=drivesdk,https://drive.google.com/file/d/164qdgHnA6kh30nJzzw2WWW8ftbB4lKhk/preview?usp=drivesdk,,2094227f-3f24-4c7a-883c-339dec2ae871
-74.071027025,4.70601499800006,253,1336,392,1336,TV 60 X CL 120,SUBA,NORTE 2,ACTROS,SENCILLA,SI,11/02/1988,NORMAL,1110,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,3,6","1B,2B","21,22,23,53",N/A,NO,2022/07/06 00:00:01+00,"Conteo, Brechas, Cola - Siguiente Intersección",AV ALFREDO D BATEMAN (TV 60) X CL 120,SALAZAR GOMEZ,AV. SUBA,MUY GRANDE,1988,1336_20220706_Esquema.pdf,1336_20220706_Planeamiento.pdf,1336_20220706_Electrico.pdf,,https://drive.google.com/file/d/1NEEc7K8EU4bYddcmwSu09qgdTSh88PYr/preview?usp=drivesdk,,2bea5289-0e95-4f01-9b35-c63ecacf6a03
-74.092589951,4.69080001400005,254,1337,616,1337,AK 72 X CL 75,ENGATIVA,NORTE 2,C900,SENCILLA,SI,2/06/1993,NORMAL,1309,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3",N/A,"22,23,31,33 (Reg)",N/A,NO,2020/11/17 00:00:01+00,N/A,AV BOYACÁ (AK 72) X CL 75,LAGO GAITAN,AV. BOYACA,MUY GRANDE,1993,1337_20201117_Esquema.pdf,1337_20201117_Planeamiento.pdf,1337_20201117_Electrico.pdf,,,,9eee2fce-a847-4ff0-b7d3-0b2f27271577
-74.1162571899999,4.72438311900004,255,1339,1618,1339,KR 113 X CL 83A,ENGATIVA,NORTE 2,C900,SENCILLA,SI,11/11/2020,NORMAL,1114,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,7,8",N/A,"21,22,23,24,33,34","722, 723, 724, 733, 734",NO,2020/12/05 00:00:01+00,Fases por demanda invidentes,KR 113 X CL 83A, ,NO,GRANDE,2020,1339_20201205_Esquema.pdf,1339_20201205_Planeamiento.pdf,1339_20201205_Electrico.pdf,,https://drive.google.com/file/d/1lGQ_a53Hu84XS6r2h0cwLu2mTK8Q4pIO/preview?usp=drivesdk,,ae2ee77b-2fa3-42f4-bfe4-4444faef2639
-74.0627218509999,4.69157552700005,256,1340,231,1340,KR 53 X CL 103B,SUBA,NORTE 2,ACTROS,TRIPE,NO,18/08/2004,NORMAL,1110,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","2,3A,5,11,14",N/A,"22,23A,214,311",N/A,NO,2023/02/13 00:00:01+00,"Brechas, Fases por demanda, Cola - Siguiente Intersección, Fases por demanda peatones",KR 53 X CL 103B,METROPOLIS,NO,MEDIANA,2004,1340_20230213_Esquema.pdf,1340_20230213_Planeamiento.pdf,1340_20230213_Electrico.pdf,,,,e38aae44-36d2-437c-9b19-502bf52822af
-74.0627129599999,4.69189607200002,257,1340,231,1340,KR 53 X CL 103B,SUBA,NORTE 2,ACTROS,TRIPE,SI,18/08/2004,PMT,1110,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,3,12",N/A,23,N/A,NO,2023/02/13 00:00:01+00,"Brechas, Fases por demanda",KR 53 X TV 54,MARCO FIDEL SUAREZ I,NO,MEDIANA,2004,1340_20230213_Esquema.pdf,1340_20230213_Planeamiento.pdf,1340_20230213_Electrico.pdf,,,,ee9a78a9-d6fc-4992-a82a-4c6ac3f1225b
-74.0603349039999,4.69705899300004,258,1341,196,1341,KR 50 X CL 111,SUBA,NORTE 2,C900,DOBLE,NO,12/08/1998,NORMAL,1110,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,3,4A,12",N/A,"21,23,24A,212",N/A,NO,2021/04/06 00:00:01+00,Brechas,KR 50 X CL 111,PRADO VERANIEGO,NO,PEQUEÑA,1998,1341_20210406_Esquema.pdf,1341_20210406_Planeamiento.pdf,1341_20210406_Electrico.pdf,https://drive.google.com/file/d/1y2pcfvdkMYrWUBYqunbDXJpv90bZZ6c9/preview?usp=drivesdk,https://drive.google.com/file/d/1j71RZD1YgiqvGr2l8aBEMvgVawqOIn6u/preview?usp=drivesdk,,1b6c9732-807f-4c36-be50-df0b9137bb1a
-74.0604516879999,4.69615471800006,259,1341,196,1341,KR 50 X CL 111,SUBA,NORTE 2,C900,DOBLE,SI,12/08/1998,NORMAL,1110,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","2,3A,4,15",N/A,"22,23A,24,33A,34,215",N/A,42,2021/04/06 00:00:01+00,Brechas,KR 50 X CL 108,PRADO VERANIEGO,NO,MEDIANA,1998,1341_20210406_Esquema.pdf,1341_20210406_Planeamiento.pdf,1341_20210406_Electrico.pdf,https://drive.google.com/file/d/1y2pcfvdkMYrWUBYqunbDXJpv90bZZ6c9/preview?usp=drivesdk,https://drive.google.com/file/d/1j71RZD1YgiqvGr2l8aBEMvgVawqOIn6u/preview?usp=drivesdk,,2efe70f7-4681-4a10-b786-6b88c3e29fc8
-74.062666026,4.69723578200006,260,1342,230,1342,KR 53 X CL 108,SUBA,NORTE 2,C900,SENCILLA,SI,15/03/1998,NORMAL,1110,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,23,24,31,32,33,34 (Reg)",N/A,NO,2021/01/06 00:00:01+00,N/A,KR 53 X CL 108,METROPOLIS,NO,GRANDE,1998,1342_20210106_Esquema.pdf,1342_20210106_Planeamiento.pdf,1342_20210106_Electrico.pdf,https://drive.google.com/file/d/1vWWFzJY8XsAuZafeX29HTFqHwLN_fnM6/preview?usp=drivesdk,https://drive.google.com/file/d/1pAp6xP-eGhL52JdBL6AdCD9sfADaBCvG/preview?usp=drivesdk,,5b5f7c23-ab4f-4d9a-821e-839b0f161a84
